timestamp,champion,X,Y
2025-01-11 11:09:28,Nami,481,455
2025-01-11 11:09:28,Viktor,305,278
2025-01-11 11:09:28,Gragas,104,100
2025-01-11 11:09:28,Rengar,277,151
2025-01-11 11:09:28,Corki,490,345
2025-01-11 11:09:29,Nami,493,451
2025-01-11 11:09:29,Viktor,315,283
2025-01-11 11:09:29,Gragas,109,99
2025-01-11 11:09:29,Rengar,277,151
2025-01-11 11:09:29,Corki,490,345
2025-01-11 11:09:30,Nami,485,452
2025-01-11 11:09:30,Viktor,301,295
2025-01-11 11:09:30,Gragas,115,104
2025-01-11 11:09:30,Rengar,281,145
2025-01-11 11:09:30,Corki,490,345
2025-01-11 11:09:31,Nami,489,460
2025-01-11 11:09:31,Viktor,303,293
2025-01-11 11:09:31,Gragas,112,88
2025-01-11 11:09:31,Rengar,284,145
2025-01-11 11:09:31,Corki,490,345
2025-01-11 11:09:33,Nami,487,457
2025-01-11 11:09:33,Viktor,278,299
2025-01-11 11:09:33,Gragas,115,95
2025-01-11 11:09:33,Rengar,285,140
2025-01-11 11:09:33,Corki,490,345
2025-01-11 11:09:34,Nami,499,469
2025-01-11 11:09:34,Viktor,281,285
2025-01-11 11:09:34,Gragas,121,103
2025-01-11 11:09:34,Rengar,284,131
2025-01-11 11:09:34,Corki,490,345
2025-01-11 11:09:35,Nami,493,463
2025-01-11 11:09:35,Viktor,279,284
2025-01-11 11:09:35,Gragas,127,97
2025-01-11 11:09:35,Rengar,277,110
2025-01-11 11:09:35,Corki,490,345
2025-01-11 11:09:36,Nami,487,475
2025-01-11 11:09:36,Viktor,297,271
2025-01-11 11:09:36,Gragas,117,112
2025-01-11 11:09:36,Rengar,260,117
2025-01-11 11:09:36,Corki,490,345
2025-01-11 11:09:37,Nami,481,490
2025-01-11 11:09:37,Viktor,305,277
2025-01-11 11:09:37,Gragas,123,104
2025-01-11 11:09:37,Rengar,257,121
2025-01-11 11:09:37,Corki,490,345
2025-01-11 11:09:38,Nami,472,491
2025-01-11 11:09:38,Viktor,313,278
2025-01-11 11:09:38,Gragas,116,99
2025-01-11 11:09:38,Rengar,259,124
2025-01-11 11:09:38,Corki,473,465
2025-01-11 11:09:39,Nami,491,482
2025-01-11 11:09:39,Viktor,319,283
2025-01-11 11:09:39,Gragas,109,97
2025-01-11 11:09:39,Rengar,259,124
2025-01-11 11:09:39,Corki,483,461
2025-01-11 11:09:40,Nami,483,484
2025-01-11 11:09:40,Viktor,313,293
2025-01-11 11:09:40,Gragas,112,92
2025-01-11 11:09:40,Rengar,259,124
2025-01-11 11:09:40,Corki,483,461
2025-01-11 11:09:41,Nami,481,478
2025-01-11 11:09:41,Viktor,301,295
2025-01-11 11:09:41,Gragas,124,91
2025-01-11 11:09:41,Rengar,263,119
2025-01-11 11:09:41,Corki,483,461
2025-01-11 11:09:42,Nami,478,479
2025-01-11 11:09:42,Viktor,293,295
2025-01-11 11:09:42,Gragas,123,101
2025-01-11 11:09:42,Rengar,262,115
2025-01-11 11:09:42,Corki,483,461
2025-01-11 11:09:43,Nami,476,469
2025-01-11 11:09:43,Viktor,307,280
2025-01-11 11:09:43,Gragas,127,110
2025-01-11 11:09:43,Rengar,274,111
2025-01-11 11:09:43,Corki,483,461
2025-01-11 11:09:44,Nami,487,451
2025-01-11 11:09:44,Viktor,309,267
2025-01-11 11:09:44,Gragas,127,91
2025-01-11 11:09:44,Rengar,280,109
2025-01-11 11:09:44,Corki,483,461
2025-01-11 11:09:45,Nami,489,453
2025-01-11 11:09:45,Viktor,319,275
