timestamp,champion,X,Y
2025-01-14 13:50:29,Volibear,245,229
2025-01-14 13:50:30,Rakan,493,434
2025-01-14 13:50:30,Jhin,517,427
2025-01-14 13:50:30,Viktor,280,223
2025-01-14 13:50:30,Gnar,109,110
2025-01-14 13:50:30,Volibear,245,229
2025-01-14 13:50:31,Rakan,495,433
2025-01-14 13:50:31,Jhin,517,421
2025-01-14 13:50:31,Viktor,280,223
2025-01-14 13:50:31,Gnar,61,141
2025-01-14 13:50:31,Volibear,281,241
2025-01-14 13:50:32,Rakan,495,433
2025-01-14 13:50:32,Jhin,520,400
2025-01-14 13:50:32,Viktor,280,223
2025-01-14 13:50:32,Gnar,70,159
2025-01-14 13:50:32,Volibear,285,238
2025-01-14 13:50:33,Rakan,495,433
2025-01-14 13:50:33,Jhin,529,415
2025-01-14 13:50:33,Viktor,280,223
2025-01-14 13:50:33,Gnar,80,178
2025-01-14 13:50:33,Volibear,309,211
2025-01-14 13:50:34,Rakan,495,433
2025-01-14 13:50:34,Jhin,521,409
2025-01-14 13:50:34,Viktor,280,223
2025-01-14 13:50:34,Gnar,82,171
2025-01-14 13:50:34,Volibear,315,199
2025-01-14 13:50:35,Rakan,495,433
2025-01-14 13:50:35,Jhin,508,416
2025-01-14 13:50:35,Viktor,280,223
2025-01-14 13:50:35,Gnar,76,155
2025-01-14 13:50:35,Volibear,349,207
2025-01-14 13:50:36,Rakan,539,47
2025-01-14 13:50:36,Jhin,499,437
2025-01-14 13:50:36,Viktor,280,223
2025-01-14 13:50:36,Gnar,82,139
2025-01-14 13:50:36,Volibear,369,221
2025-01-14 13:50:37,Rakan,533,89
2025-01-14 13:50:37,Jhin,490,441
2025-01-14 13:50:37,Viktor,491,73
2025-01-14 13:50:37,Gnar,91,127
2025-01-14 13:50:37,Volibear,385,233
2025-01-14 13:50:38,Rakan,529,129
2025-01-14 13:50:38,Jhin,495,445
2025-01-14 13:50:38,Viktor,463,100
2025-01-14 13:50:38,Gnar,107,115
2025-01-14 13:50:38,Volibear,409,242
2025-01-14 13:50:39,Rakan,525,166
2025-01-14 13:50:39,Jhin,485,454
2025-01-14 13:50:39,Viktor,439,125
2025-01-14 13:50:39,Gnar,110,116
2025-01-14 13:50:39,Volibear,409,242
2025-01-14 13:50:40,Rakan,508,194
2025-01-14 13:50:40,Jhin,484,455
2025-01-14 13:50:40,Viktor,412,152
2025-01-14 13:50:40,Gnar,119,117
2025-01-14 13:50:40,Volibear,409,242
2025-01-14 13:50:41,Rakan,481,215
2025-01-14 13:50:41,Jhin,488,453
2025-01-14 13:50:41,Viktor,391,181
2025-01-14 13:50:41,Gnar,109,113
2025-01-14 13:50:41,Volibear,409,242
2025-01-14 13:50:42,Rakan,459,236
2025-01-14 13:50:42,Jhin,489,457
2025-01-14 13:50:42,Viktor,369,211
2025-01-14 13:50:42,Gnar,83,145
2025-01-14 13:50:42,Volibear,409,242
2025-01-14 13:50:43,Rakan,459,261
2025-01-14 13:50:43,Jhin,501,467
2025-01-14 13:50:43,Viktor,347,231
2025-01-14 13:50:43,Gnar,77,149
2025-01-14 13:50:43,Volibear,409,242
2025-01-14 13:50:44,Rakan,457,283
2025-01-14 13:50:44,Jhin,511,467
2025-01-14 13:50:44,Viktor,343,241
2025-01-14 13:50:44,Gnar,80,160
2025-01-14 13:50:44,Volibear,409,242
2025-01-14 13:50:45,Rakan,453,303
2025-01-14 13:50:45,Jhin,511,467
2025-01-14 13:50:45,Viktor,331,242
2025-01-14 13:50:45,Gnar,88,146
2025-01-14 13:50:45,Volibear,431,260
2025-01-14 13:50:46,Rakan,464,326
2025-01-14 13:50:46,Jhin,511,467
2025-01-14 13:50:46,Viktor,337,251
2025-01-14 13:50:46,Gnar,95,131
2025-01-14 13:50:46,Volibear,443,287
2025-01-14 13:50:47,Rakan,484,340
2025-01-14 13:50:47,Jhin,511,467
2025-01-14 13:50:47,Viktor,338,245
2025-01-14 13:50:47,Gnar,94,130
2025-01-14 13:50:47,Volibear,434,304
2025-01-14 13:50:48,Rakan,502,352
2025-01-14 13:50:48,Jhin,511,467
2025-01-14 13:50:48,Viktor,335,247
2025-01-14 13:50:48,Gnar,85,151
2025-01-14 13:50:48,Volibear,429,303
2025-01-14 13:50:49,Rakan,511,376
2025-01-14 13:50:49,Jhin,539,65
2025-01-14 13:50:49,Viktor,329,253
2025-01-14 13:50:49,Gnar,87,154
2025-01-14 13:50:49,Volibear,439,301
2025-01-14 13:50:50,Rakan,512,397
2025-01-14 13:50:50,Jhin,537,106
2025-01-14 13:50:50,Viktor,319,248
2025-01-14 13:50:50,Gnar,83,161
2025-01-14 13:50:50,Volibear,442,299
2025-01-14 13:50:51,Rakan,517,397
2025-01-14 13:50:51,Jhin,535,142
2025-01-14 13:50:51,Viktor,331,250
2025-01-14 13:50:51,Gnar,83,155
2025-01-14 13:50:51,Volibear,445,299
2025-01-14 13:50:52,Rakan,530,395
2025-01-14 13:50:52,Jhin,532,177
2025-01-14 13:50:52,Viktor,320,245
2025-01-14 13:50:52,Gnar,83,142
2025-01-14 13:50:52,Volibear,443,304
2025-01-14 13:50:53,Rakan,515,397
2025-01-14 13:50:54,Jhin,529,214
2025-01-14 13:50:54,Viktor,319,254
2025-01-14 13:50:54,Gnar,75,148
2025-01-14 13:50:54,Volibear,443,304
2025-01-14 13:50:55,Rakan,517,400
2025-01-14 13:50:55,Jhin,527,247
2025-01-14 13:50:55,Viktor,321,266
2025-01-14 13:50:55,Gnar,79,136
2025-01-14 13:50:55,Volibear,451,311
2025-01-14 13:50:56,Rakan,506,379
2025-01-14 13:50:56,Jhin,523,281
2025-01-14 13:50:56,Viktor,313,250
2025-01-14 13:50:56,Gnar,83,125
2025-01-14 13:50:56,Volibear,457,315
2025-01-14 13:50:57,Rakan,517,397
2025-01-14 13:50:57,Jhin,521,313
2025-01-14 13:50:57,Viktor,322,255
2025-01-14 13:50:57,Gnar,80,118
2025-01-14 13:50:57,Volibear,463,322
2025-01-14 13:50:58,Rakan,529,397
2025-01-14 13:50:58,Jhin,517,343
2025-01-14 13:50:58,Viktor,329,257
2025-01-14 13:50:58,Gnar,80,119
2025-01-14 13:50:58,Volibear,475,326
2025-01-14 13:50:59,Rakan,523,412
2025-01-14 13:50:59,Jhin,513,369
2025-01-14 13:50:59,Viktor,323,259
2025-01-14 13:50:59,Gnar,79,134
2025-01-14 13:50:59,Volibear,475,326
2025-01-14 13:51:00,Rakan,514,425
2025-01-14 13:51:00,Jhin,511,386
2025-01-14 13:51:00,Viktor,309,262
2025-01-14 13:51:00,Gnar,82,136
2025-01-14 13:51:00,Volibear,475,331
2025-01-14 13:51:01,Rakan,511,449
2025-01-14 13:51:01,Jhin,517,400
2025-01-14 13:51:01,Viktor,322,256
2025-01-14 13:51:01,Gnar,80,136
2025-01-14 13:51:01,Volibear,470,325
2025-01-14 13:51:02,Rakan,512,455
